 volume\config,             8,            16
     18.432000,     40.248700,              
     36.864000,     39.058800,              
     69.632000,              ,     41.193400
     73.728000,     39.065300,              
    139.264000,              ,     41.198100
    147.456000,     39.037900,              
    278.528000,              ,     41.324650
    294.912000,     39.373600,              
    557.056000,              ,     41.271350
    589.824000,     39.367900,              
   1114.112000,              ,     41.360200
   1179.648000,     39.990500,              
   2228.224000,              ,     41.328750
   2359.296000,     39.584900,              
   4456.448000,              ,     41.467200
   4718.592000,     40.611400,              
   8912.896000,              ,     41.884450
   9437.184000,     41.573500,              
  17825.792000,              ,     42.140800
  18874.368000,     41.856300,              
  35651.584000,              ,     42.215350
  37748.736000,     41.965700,              
  71303.168000,              ,     42.275350
  75497.472000,     42.106800,              
 142606.336000,              ,     42.379600
 285212.672000,              ,     42.322050
