200,4x4x2,8,256,21.5040,6.1440,9.2160,2.1360,23.9701,95.9944,13.7135
200,4x4x4,8,512,43.0080,12.2880,18.4320,4.3167,23.7221,96.9983,13.8569
200,4x4x8,8,1024,86.0160,24.5760,36.8640,8.5194,24.0392,95.7186,13.6741
200,4x4x16,8,2048,172.0320,49.1520,73.7280,17.4337,23.4947,97.9370,13.9910
200,4x8x2,8,512,43.0080,12.2880,18.4320,4.2566,24.0568,95.6488,13.6641
200,4x8x4,8,1024,86.0160,24.5760,36.8640,9.2081,22.2412,103.4567,14.7795
200,4x8x8,8,2048,172.0320,49.1520,73.7280,17.5763,23.3041,98.7380,14.1054
200,4x8x16,8,4096,344.0640,98.3040,147.4560,34.0899,24.0306,95.7531,13.6790
200,4x16x2,8,1024,86.0160,24.5760,36.8640,8.5118,24.0608,95.6326,13.6618
200,4x16x4,8,2048,172.0320,49.1520,73.7280,17.0260,24.0574,95.6463,13.6638
200,4x16x8,8,4096,344.0640,98.3040,147.4560,34.2228,23.9373,96.1263,13.7323
200,4x16x16,8,8192,688.1280,196.6080,294.9120,70.1974,23.3399,98.5865,14.0838
200,8x4x2,8,512,43.0080,12.2880,18.4320,4.2777,23.9379,96.1236,13.7319
200,8x4x4,8,1024,86.0160,24.5760,36.8640,8.5118,24.0608,95.6328,13.6618
200,8x4x8,8,2048,172.0320,49.1520,73.7280,17.0249,24.0589,95.6404,13.6629
200,8x4x16,8,4096,344.0640,98.3040,147.4560,34.0480,24.0601,95.6354,13.6622
200,8x8x2,8,1024,86.0160,24.5760,36.8640,8.5123,24.0593,95.6388,13.6627
200,8x8x4,8,2048,172.0320,49.1520,73.7280,17.0434,24.0327,95.7445,13.6778
200,8x8x8,8,4096,344.0640,98.3040,147.4560,34.0453,24.0621,95.6277,13.6611
200,8x8x16,8,8192,688.1280,196.6080,294.9120,68.7834,23.8197,96.6007,13.8001
200,8x16x2,8,2048,172.0320,49.1520,73.7280,17.1665,23.8604,96.4357,13.7765
200,8x16x4,8,4096,344.0640,98.3040,147.4560,34.7349,23.5844,97.5647,13.9378
200,8x16x8,8,8192,688.1280,196.6080,294.9120,68.0974,24.0597,95.6373,13.6625
200,8x16x16,8,16384,1376.2560,393.2160,589.8240,137.8436,-7.3864,-311.5186,-44.5027
200,16x4x2,8,1024,86.0160,24.5760,36.8640,8.5148,24.0524,95.6662,13.6666
200,16x4x4,8,2048,172.0320,49.1520,73.7280,17.0260,24.0573,95.6467,13.6638
200,16x4x8,8,4096,344.0640,98.3040,147.4560,34.0505,24.0584,95.6424,13.6632
200,16x4x16,8,8192,688.1280,196.6080,294.9120,69.0856,23.7155,97.0251,13.8607
200,16x8x2,8,2048,172.0320,49.1520,73.7280,17.4353,23.4925,97.9460,13.9923
200,16x8x4,8,4096,344.0640,98.3040,147.4560,34.0727,24.0427,95.7047,13.6721
200,16x8x8,8,8192,688.1280,196.6080,294.9120,69.3569,23.6227,97.4062,13.9152
200,16x8x16,8,16384,1376.2560,393.2160,589.8240,137.4764,-7.4061,-310.6889,-44.3841
200,16x16x2,8,4096,344.0640,98.3040,147.4560,34.0576,24.0534,95.6622,13.6660
200,16x16x4,8,8192,688.1280,196.6080,294.9120,71.0575,23.0574,99.7945,14.2564
200,16x16x8,8,16384,1376.2560,393.2160,589.8240,136.6013,-7.4536,-308.7110,-44.1016
200,16x16x16,8,32768,2752.5120,786.4320,1179.6480,274.6401,-7.4146,-310.3355,-44.3336
200,4x4x2,16,512,59.3920,12.2880,34.8160,7.2058,14.2108,161.9192,10.7946
200,4x4x4,16,1024,118.7840,24.5760,69.6320,14.4343,14.1884,162.1750,10.8117
200,4x4x8,16,2048,237.5680,49.1520,139.2640,28.8264,14.2092,161.9376,10.7958
200,4x4x16,16,4096,475.1360,98.3040,278.5280,58.3994,14.0275,164.0345,10.9356
200,4x8x2,16,1024,118.7840,24.5760,69.6320,14.4088,14.2135,161.8880,10.7925
200,4x8x4,16,2048,237.5680,49.1520,139.2640,29.4276,13.9189,165.3146,11.0210
200,4x8x8,16,4096,475.1360,98.3040,278.5280,59.7154,13.7184,167.7309,11.1821
200,4x8x16,16,8192,950.2720,196.6080,557.0560,115.2898,14.2111,161.9152,10.7943
200,4x16x2,16,2048,237.5680,49.1520,139.2640,28.8249,14.2100,161.9287,10.7952
200,4x16x4,16,4096,475.1360,98.3040,278.5280,58.7774,13.9373,165.0962,11.0064
200,4x16x8,16,8192,950.2720,196.6080,557.0560,116.0715,14.1154,163.0130,10.8675
200,4x16x16,16,16384,1900.5440,393.2160,1114.1120,231.6558,-4.3952,-523.5290,-34.9019
200,8x4x2,16,1024,118.7840,24.5760,69.6320,14.4120,14.2104,161.9233,10.7949
200,8x4x4,16,2048,237.5680,49.1520,139.2640,28.8246,14.2101,161.9270,10.7951
200,8x4x8,16,4096,475.1360,98.3040,278.5280,58.9677,13.8924,165.6307,11.0420
200,8x4x16,16,8192,950.2720,196.6080,557.0560,117.3380,13.9631,164.7917,10.9861
200,8x8x2,16,2048,237.5680,49.1520,139.2640,29.2781,13.9900,164.4749,10.9650
200,8x8x4,16,4096,475.1360,98.3040,278.5280,59.7120,13.7192,167.7213,11.1814
200,8x8x8,16,8192,950.2720,196.6080,557.0560,116.6388,14.0468,163.8097,10.9206
200,8x8x16,16,16384,1900.5440,393.2160,1114.1120,235.1777,-4.3294,-531.4882,-35.4325
200,8x16x2,16,4096,475.1360,98.3040,278.5280,57.6495,14.2100,161.9280,10.7952
200,8x16x4,16,8192,950.2720,196.6080,557.0560,116.3551,14.0810,163.4112,10.8941
200,8x16x8,16,16384,1900.5440,393.2160,1114.1120,230.6178,-4.4150,-521.1831,-34.7455
200,8x16x16,16,32768,3801.0880,786.4320,2228.2240,475.6845,-4.2809,-537.5100,-35.8340
200,16x4x2,16,2048,237.5680,49.1520,139.2640,28.8208,14.2120,161.9058,10.7937
200,16x4x4,16,4096,475.1360,98.3040,278.5280,57.6418,14.2119,161.9066,10.7938
200,16x4x8,16,8192,950.2720,196.6080,557.0560,117.6560,13.9253,165.2383,11.0159
200,16x4x16,16,16384,1900.5440,393.2160,1114.1120,239.2523,-4.2556,-540.6966,-36.0464
200,16x8x2,16,4096,475.1360,98.3040,278.5280,58.7259,13.9495,164.9516,10.9968
200,16x8x4,16,8192,950.2720,196.6080,557.0560,118.8258,13.7883,166.8811,11.1254
200,16x8x8,16,16384,1900.5440,393.2160,1114.1120,231.1737,-4.4043,-522.4394,-34.8293
200,16x8x16,16,32768,3801.0880,786.4320,2228.2240,472.1670,-4.3127,-533.5352,-35.5690
200,16x16x2,16,8192,950.2720,196.6080,557.0560,116.7953,14.0280,164.0296,10.9353
200,16x16x4,16,16384,1900.5440,393.2160,1114.1120,230.5746,-4.4158,-521.0854,-34.7390
200,16x16x8,16,32768,3801.0880,786.4320,2228.2240,464.7158,-4.3819,-525.1156,-35.0077
200,16x16x16,16,65536,7602.1760,1572.8640,4456.4480,925.1097,0.2403,9575.7780,638.3852
200,4x4x2,32,1024,184.3200,24.5760,135.1680,26.0030,7.8760,292.1528,9.4243
200,4x4x4,32,2048,368.6400,49.1520,270.3360,51.8944,7.8930,291.5258,9.4041
200,4x4x8,32,4096,737.2800,98.3040,540.6720,107.3953,7.6279,301.6561,9.7308
200,4x4x16,32,8192,1474.5600,196.6080,1081.3440,213.9949,7.6563,300.5385,9.6948
200,4x8x2,32,2048,368.6400,49.1520,270.3360,51.8926,7.8932,291.5157,9.4037
200,4x8x4,32,4096,737.2800,98.3040,540.6720,104.0172,7.8756,292.1675,9.4248
